Iteration,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency,Feedback Score
68,8,218,0.6875,5.045871559633028,0.0001285530592589748,0
69,6,221,0.6875,4.97737556561086,0.0004294442953674926,0
70,8,224,0.6875,4.910714285714286,0.00017727631534635572,0
71,6,228,0.6875,4.824561403508771,0.0003770452718477408,0
72,7,231,0.6875,4.761904761904762,0.00031312696226215467,0
73,7,235,0.6875,4.680851063829787,9.154492813702203e-05,0
74,7,238,0.6875,4.621848739495799,0.00025777068788602624,0
75,7,241,0.6875,4.564315352697095,0.0002054291887534051,0
76,8,244,0.6875,4.918032786885246,0.00037364444192434035,0
77,7,248,0.6875,4.838709677419355,0.00017431538236335466,0
78,5,252,0.6875,5.158730158730158,0.00016566207341748792,0
79,7,256,0.6875,5.078125,0.000360312779790628,0
80,7,259,0.6875,5.019305019305019,0.0001034292320663159,0
81,8,262,0.6875,4.961832061068702,0.00020363300375143137,0
82,7,266,0.6875,4.887218045112782,0.00014327406272322203,0
83,8,269,0.6875,4.83271375464684,0.00018752224263398064,0
84,8,272,0.6875,4.779411764705882,0.00028797543143152656,0
85,8,274,0.6875,4.744525547445255,0.00024574399331794356,0
86,7,277,0.6875,4.693140794223827,0.0001934146130889907,0
87,7,280,0.6875,5.0,6.839355194644654e-05,0
88,8,284,0.6875,4.929577464788732,0.00027580809594233784,0
89,7,286,0.6875,4.895104895104895,8.40367370490136e-05,0
90,7,289,0.6875,4.844290657439446,6.192449372135972e-05,0
91,8,291,0.6875,4.810996563573884,8.404888112783227e-05,0
92,5,295,0.6875,4.745762711864407,9.76915906140972e-05,0
93,8,299,0.6875,4.682274247491638,0.00012625333957072543,0
94,8,301,0.6875,4.651162790697675,0.00016475463272944753,0
95,6,303,0.6875,4.9504950495049505,0.00016127348259454852,0
96,6,306,0.6875,5.228758169934641,0.00018661404582112113,0
97,8,310,0.6875,5.161290322580645,0.00015973730104909716,0
98,8,313,0.6875,5.111821086261981,0.00015224013295878343,0
99,6,317,0.6875,5.3627760252365935,6.149095795293654e-05,0
100,6,320,0.6875,5.3125,0.00027399428109012243,0
101,6,323,0.6875,5.263157894736842,0.00011021340054923841,0
102,8,326,0.6875,5.214723926380368,0.0002834962654495816,0
103,8,329,0.6875,5.47112462006079,0.00027422739106401043,0
104,7,332,0.6875,5.421686746987952,6.561948175209657e-05,0
105,6,336,0.6875,5.357142857142857,0.00017897352526702234,0
106,8,339,0.6875,5.3097345132743365,0.0001521052735122509,0
107,8,342,0.6875,5.555555555555555,0.0002667579017045243,0
108,7,345,0.6875,5.507246376811594,0.00020465746162048987,0
109,7,349,0.6875,5.444126074498568,3.451942439325343e-05,0
110,8,352,0.6875,5.3977272727272725,0.00019102799270840005,0
111,8,356,0.6875,5.337078651685393,2.8511057771583607e-05,0
112,7,360,0.6875,5.277777777777778,2.944666554634122e-05,0
113,8,363,0.6875,5.234159779614325,0.00011864181042657945,0
114,5,365,0.6875,5.205479452054795,0.00021996875133403645,0
115,8,368,0.6875,5.163043478260869,0.00015963129252263817,0
116,8,370,0.6875,5.135135135135135,6.712508787220343e-05,0
117,6,372,0.6875,5.376344086021505,0.00012085674210755078,0
118,7,375,0.6875,5.333333333333334,0.00021689030109527585,0
119,8,378,0.6875,5.291005291005291,5.230420551771345e-05,0
120,7,382,0.6875,5.2356020942408374,0.0002018841653120475,0
121,6,386,0.6875,5.181347150259067,0.0002160291492192522,0
122,7,389,0.6875,5.141388174807198,0.00013235155092014518,0
123,7,391,0.6875,5.115089514066496,0.0002212632752620576,0
124,7,394,0.6875,5.0761421319796955,0.000195277813897624,0
125,7,398,0.6875,5.025125628140704,6.840957293929199e-05,0
126,8,401,0.6875,4.987531172069826,0.00019364860441077576,0
127,7,405,0.6875,5.185185185185185,0.00012945452633293748,0
128,8,407,0.6875,5.405405405405405,0.00013365339874178836,0
129,7,411,0.6875,5.35279805352798,0.0002403621593011742,0
130,7,413,0.6875,5.326876513317192,0.00021278009914456583,0
131,7,417,0.6875,5.275779376498801,0.00018033872634049496,0
132,8,421,0.6875,5.225653206650831,6.267590175628334e-05,0
133,8,424,0.6875,5.188679245283019,0.00018763895347443098,0
134,8,427,0.6875,5.152224824355972,0.00020478087492124204,0
135,7,429,0.6875,5.128205128205128,5.6002291188259604e-05,0
136,8,433,0.6875,5.080831408775981,0.00014014314686226694,0
137,8,436,0.6875,5.045871559633028,4.8924426573084176e-05,0
138,7,440,0.6875,5.0,9.435629192183793e-05,0
139,8,442,0.6875,5.203619909502263,9.160907145538726e-05,0
140,6,445,0.6875,5.393258426966292,0.00014042531745201854,0
141,7,447,0.6875,5.369127516778524,5.894534320074228e-05,0
142,8,450,0.6875,5.555555555555555,0.00016638804548778388,0
143,8,453,0.6875,5.518763796909492,0.0001731770107118017,0
144,8,456,0.6875,5.482456140350877,4.111653202164063e-05,0
145,8,460,0.6875,5.434782608695652,0.00012534525345502787,0
146,6,464,0.6875,5.387931034482758,9.407512091971037e-05,0
147,7,467,0.6875,5.353319057815846,0.0002049012581932799,0
148,7,469,0.6875,5.330490405117271,0.00018397647436916426,0
149,8,472,0.6875,5.296610169491525,0.00015584338979595966,0
150,8,476,0.6875,5.2521008403361344,5.40170089372619e-05,0
151,7,480,0.6875,5.416666666666667,2.3509401487203683e-05,0
152,8,483,0.6875,5.383022774327122,7.385349005998459e-05,0
153,7,487,0.6875,5.338809034907597,4.976443531829191e-05,0
154,6,491,0.6875,5.295315682281059,0.0001981276247704102,0
155,8,495,0.6875,5.454545454545454,3.3557174930685345e-05,0
156,7,497,0.6875,5.432595573440644,5.5085449784809724e-05,0
157,8,500,0.6875,5.4,0.00017879360723220113,0
158,7,502,0.6875,5.378486055776892,0.00012892301271815604,0
159,8,506,0.6875,5.33596837944664,6.162293485651e-05,0
160,8,510,0.6875,5.294117647058823,8.890236843314465e-05,0
161,8,514,0.6875,5.252918287937743,0.00017602782182969093,0
162,7,517,0.6875,5.222437137330754,0.00015348236401203417,0
163,8,520,0.6875,5.1923076923076925,9.585837524840393e-05,0
164,6,522,0.6875,5.172413793103448,0.00010045521355229613,0
165,8,525,0.6875,5.142857142857142,0.00011603019184484425,0
166,8,527,0.6875,5.1233396584440225,0.00014472106751258087,0
167,7,530,0.6875,5.09433962264151,0.00016308556823971897,0
168,8,533,0.6875,5.065666041275797,4.4453960903419106e-05,0
169,8,537,0.6875,5.027932960893855,0.00016681439755327477,0
170,6,541,0.6875,4.990757855822551,0.0001587096544139878,0
171,8,545,0.6875,5.137614678899083,5.876975308955541e-05,0
172,8,547,0.6875,5.118829981718465,3.7419961003667684e-05,0
173,6,550,0.6875,5.090909090909091,0.00015481581293258067,0
174,7,554,0.6875,5.054151624548736,0.00014036735949344363,0
175,7,558,0.6875,5.197132616487455,0.00012350771569614617,0
176,6,560,0.6875,5.357142857142857,6.875619329754605e-05,0
177,8,562,0.6875,5.338078291814947,6.673492077361462e-05,0
178,7,565,0.6875,5.3097345132743365,0.00011623989345864317,0
179,8,568,0.6875,5.457746478873239,0.00016068618353061245,0
180,7,572,0.6875,5.419580419580419,0.00014669945565865466,0
181,6,574,0.6875,5.400696864111499,9.48100640759146e-05,0
182,7,577,0.6875,5.545927209705372,9.69659100239751e-05,0
183,7,581,0.6875,5.507745266781412,4.8774259860615e-05,0
184,8,584,0.6875,5.47945205479452,0.00014747868340784725,0
185,6,586,0.6875,5.460750853242321,0.00015204893243899362,0
186,5,588,0.6875,5.442176870748299,0.0001371631716767743,0
187,7,590,0.6875,5.423728813559322,9.409021217707504e-05,0
188,8,593,0.6875,5.396290050590219,2.3263733761759294e-05,0
189,6,596,0.6875,5.369127516778524,0.00013236450610817937,0
190,7,600,0.6875,5.333333333333334,3.956582653381293e-05,0
191,8,602,0.6875,5.3156146179401995,0.00012736854755904202,0
192,6,606,0.6875,5.2805280528052805,0.000146481040184745,0
193,5,608,0.6875,5.427631578947369,6.581618678449246e-05,0
194,8,611,0.6875,5.564648117839607,0.0001404917921326528,0
195,7,614,0.6875,5.537459283387622,7.763803778983599e-05,0
196,7,616,0.6875,5.51948051948052,3.0174451240814126e-05,0
197,7,620,0.6875,5.483870967741936,0.00010122550441671541,0
198,7,622,0.6875,5.466237942122187,4.98332815169225e-05,0
199,6,625,0.6875,5.4399999999999995,4.0038465020377265e-05,0
200,8,629,0.6875,5.405405405405405,4.2721216805004484e-05,0
201,5,633,0.6875,5.371248025276461,0.00015724570159056684,0
202,8,637,0.6875,5.337519623233909,4.300745780079711e-05,0
203,8,639,0.6875,5.477308294209703,0.0001381218217754921,0
204,6,642,0.6875,5.451713395638629,0.00012833656790345609,0
205,7,645,0.6875,5.426356589147287,9.057050960114383e-05,0
206,8,649,0.6875,5.546995377503852,0.00012069558070388061,0
207,7,652,0.6875,5.521472392638037,9.021872248429091e-05,0
208,8,654,0.6875,5.5045871559633035,7.719451677624112e-05,0
209,7,657,0.6875,5.47945205479452,2.3549182594183284e-05,0
210,8,661,0.6875,5.446293494704992,0.0001159854295712965,0
211,7,665,0.6875,5.413533834586466,3.866885651479028e-05,0
212,6,669,0.6875,5.381165919282512,0.00012852359338259755,0
213,6,673,0.6875,5.349182763744428,0.00010563286303756415,0
214,7,677,0.6875,5.317577548005908,7.199101515327215e-05,0
215,8,679,0.6875,5.3019145802650955,7.106282672978544e-05,0
216,6,681,0.6875,5.4331864904552125,0.000129593485009251,0
217,7,685,0.6875,5.401459854014599,0.00012884959374324473,0
218,8,689,0.6875,5.370101596516691,9.861748547676584e-05,0
219,8,693,0.6875,5.339105339105339,5.4467468069370933e-05,0
220,6,695,0.6875,5.323741007194244,0.00012335313855461516,0
221,8,698,0.6875,5.300859598853868,0.0001338466461895414,0
222,6,702,0.6875,5.270655270655271,0.00013756737026931546,0
223,7,706,0.6875,5.240793201133145,7.30166604279593e-05,0
224,8,710,0.6875,5.211267605633803,3.63186727097055e-05,0
225,7,714,0.6875,5.182072829131653,0.00010997152097243682,0
226,7,717,0.6875,5.160390516039052,7.416313370469559e-05,0
227,7,721,0.6875,5.131761442441054,8.521015802849764e-05,0
228,7,724,0.6875,5.248618784530387,0.00011937708098948791,0
229,8,727,0.6875,5.226960110041266,3.06766185576169e-05,0
230,7,730,0.6875,5.205479452054795,0.00013178466028511364,0
231,6,734,0.6875,5.313351498637602,8.040237611695732e-05,0
232,8,737,0.6875,5.4274084124830395,0.00010292965576670991,0
233,7,739,0.6875,5.412719891745602,3.875850215756034e-05,0
234,8,742,0.6875,5.3908355795148255,7.066305889980335e-05,0
235,7,745,0.6875,5.503355704697987,0.00012417803548718173,0
236,7,748,0.6875,5.481283422459892,8.542458868091429e-05,0
237,8,751,0.6875,5.459387483355526,4.95473402278712e-05,0
238,7,753,0.6875,5.444887118193891,0.00011391692874124939,0
239,8,756,0.6875,5.423280423280423,0.0001176690369666873,0
240,8,760,0.6875,5.394736842105264,0.00010788050788036369,0
241,7,764,0.6875,5.366492146596859,0.0001230734717340422,0
242,7,767,0.6875,5.475880052151238,0.00010106687561883217,0
243,7,769,0.6875,5.591677503250976,0.00010037164044819081,0
244,7,773,0.6875,5.5627425614489,0.00011327318422106968,0
245,7,777,0.6875,5.662805662805663,2.8438362685540276e-05,0
246,7,780,0.6875,5.641025641025641,6.14178126868945e-05,0
247,8,783,0.6875,5.61941251596424,9.266091282901807e-05,0
248,7,786,0.6875,5.597964376590331,2.512991264534418e-05,0
249,8,789,0.6875,5.576679340937896,7.862614760943415e-05,0
250,7,791,0.6875,5.689001264222504,3.227326534960277e-05,0
251,6,793,0.6875,5.674653215636822,5.867001548504305e-05,0
252,7,797,0.6875,5.646173149309912,3.569570415137401e-05,0
253,8,799,0.6875,5.632040050062578,4.1256141538833774e-05,0
254,7,803,0.6875,5.603985056039851,2.2870603158288773e-05,0
255,8,806,0.6875,5.583126550868486,2.300230248181392e-05,0
256,6,810,0.6875,5.555555555555555,8.514083174154063e-05,0
257,8,813,0.6875,5.535055350553505,0.00010140167228218572,0
258,7,815,0.6875,5.521472392638037,0.00011219019595776905,0
259,8,818,0.6875,5.623471882640587,3.791745684915403e-05,0
260,5,821,0.6875,5.602923264311815,5.562053726353084e-05,0
261,8,823,0.6875,5.5893074119076545,8.921269813231507e-05,0
262,8,825,0.6875,5.575757575757575,0.00012005101920930787,0
263,8,829,0.6875,5.548854041013269,9.010574929385254e-05,0
264,6,831,0.6875,5.535499398315283,5.958378217937806e-05,0
265,7,834,0.6875,5.515587529976019,8.571093007469137e-05,0
266,7,837,0.6875,5.4958183990442055,4.596081926054302e-05,0
267,7,840,0.6875,5.595238095238096,7.879801415528107e-05,0
268,8,844,0.6875,5.687203791469194,9.040146717067017e-05,0
269,6,846,0.6875,5.673758865248227,6.658391260156108e-05,0
270,8,850,0.6875,5.764705882352941,5.4668596837469494e-05,0
271,6,854,0.6875,5.737704918032787,5.859482399463439e-05,0
272,8,857,0.6875,5.717619603267211,8.952070708553298e-05,0
273,8,860,0.6875,5.6976744186046515,3.294159328428763e-05,0
274,7,864,0.6875,5.671296296296297,9.937119944404565e-05,0
275,7,867,0.6875,5.651672433679354,0.00010992185673107965,0
276,7,870,0.6875,5.632183908045977,1.597521311784861e-05,0
277,7,874,0.6875,5.606407322654462,0.00010361801458621517,0
278,6,877,0.6875,5.587229190421892,9.956946243694037e-05,0
279,8,879,0.6875,5.5745164960182025,9.424579560452448e-05,0
280,8,883,0.6875,5.549263873159683,2.5061342111722157e-05,0
281,8,887,0.6875,5.636978579481398,8.681612496970848e-05,0
282,7,890,0.6875,5.617977528089887,8.959342331908635e-05,0
283,7,893,0.6875,5.599104143337066,0.0001020750449284076,0
284,5,896,0.6875,5.580357142857143,2.0406224720978402e-05,0
285,6,899,0.6875,5.561735261401557,8.567881372580348e-05,0
286,8,903,0.6875,5.647840531561462,7.285999186714906e-05,0
287,7,906,0.6875,5.629139072847682,9.916030706622101e-05,0
288,7,909,0.6875,5.6105610561056105,3.35007112585504e-05,0
289,8,912,0.6875,5.592105263157895,0.00010055115518437237,0
290,8,915,0.6875,5.573770491803279,1.2206608890452565e-05,0
291,7,918,0.6875,5.555555555555555,8.838532938071379e-05,0
292,8,920,0.6875,5.6521739130434785,4.0868448571090465e-05,0
293,7,923,0.6875,5.633802816901409,8.71956854266225e-05,0
294,8,926,0.6875,5.615550755939525,6.772625212004025e-05,0
295,8,929,0.6875,5.597416576964478,0.00010083398930508263,0
296,8,933,0.6875,5.57341907824223,7.506998379343401e-05,0
297,8,936,0.6875,5.662393162393163,6.645543032046566e-05,0
298,8,938,0.6875,5.6503198294243075,1.5462910512537276e-05,0
299,7,942,0.6875,5.7324840764331215,0.0001012993367690314,0
300,7,945,0.6875,5.714285714285714,6.859499096606397e-05,0
301,6,949,0.6875,5.690200210748156,7.063248513402533e-05,0
302,8,953,0.6875,5.771248688352571,8.49163507837422e-05,0
303,6,956,0.6875,5.7531380753138075,9.205394015692672e-05,0
304,7,960,0.6875,5.729166666666666,7.293342181798152e-05,0
305,7,963,0.6875,5.711318795430945,8.93472275480518e-05,0
306,8,966,0.6875,5.693581780538302,6.080024087536358e-05,0
307,8,968,0.6875,5.681818181818182,7.859302287568496e-05,0
308,8,970,0.6875,5.670103092783505,4.196333989997152e-05,0
309,8,972,0.6875,5.658436213991769,9.447158766979061e-05,0
310,8,976,0.6875,5.737704918032787,7.198284985280417e-05,0
311,5,980,0.6875,5.714285714285714,1.7589897286454736e-05,0
312,7,984,0.6875,5.691056910569105,2.096660343135172e-05,0
313,7,986,0.6875,5.679513184584178,4.851516200623104e-05,0
314,8,989,0.6875,5.6622851365015165,8.084589438710564e-05,0
315,8,992,0.6875,5.64516129032258,7.380207981961211e-05,0
316,8,994,0.6875,5.633802816901409,7.479163689938803e-05,0
317,7,998,0.6875,5.61122244488978,2.2869546117122875e-05,0
318,7,1000,0.6875,5.7,1.9064419031864406e-05,0
319,7,1002,0.6875,5.688622754491018,8.491779489594778e-05,0
320,8,1004,0.6875,5.677290836653386,3.415682701601292e-05,0
321,7,1006,0.6875,5.7654075546719685,1.522105384996931e-05,0
322,8,1010,0.6875,5.742574257425743,2.690630164923381e-05,0
323,7,1013,0.6875,5.725567620927937,6.913749614175931e-05,0
324,7,1017,0.6875,5.703048180924287,8.605426059962643e-05,0
325,6,1019,0.6875,5.691854759568204,6.996723177539277e-05,0
326,8,1021,0.6875,5.680705190989226,7.443578720997786e-05,0
327,7,1025,0.6875,5.658536585365854,7.164324947205375e-05,0
328,6,1029,0.6875,5.636540330417882,3.493666754297436e-05,0
329,8,1032,0.6875,5.62015503875969,9.0832973172165e-05,0
330,8,1034,0.6875,5.609284332688588,8.376016230230689e-05,0
331,7,1038,0.6875,5.5876685934489405,4.021853829809615e-05,0
332,8,1040,0.6875,5.673076923076923,5.395166744796018e-05,0
333,8,1043,0.6875,5.656759348034516,4.896948003968283e-05,0
334,6,1047,0.6875,5.635148042024833,6.897214689663585e-05,0
335,8,1051,0.6875,5.613701236917222,4.63634734580926e-05,0
336,7,1054,0.6875,5.692599620493358,2.1131324832011327e-05,0
337,6,1058,0.6875,5.671077504725898,4.0908818880939506e-05,0
338,7,1062,0.6875,5.649717514124294,3.1343251027053786e-05,0
339,7,1064,0.6875,5.639097744360902,5.446737964561907e-05,0
340,5,1066,0.6875,5.72232645403377,8.675721842286059e-05,0
341,8,1068,0.6875,5.711610486891386,5.184426547327783e-05,0
342,7,1071,0.6875,5.788982259570495,3.303181483350982e-05,0
343,7,1074,0.6875,5.772811918063315,9.142173866923398e-05,0
344,8,1078,0.6875,5.75139146567718,6.353002741958583e-05,0
345,8,1082,0.6875,5.730129390018484,7.03169156608989e-05,0
346,5,1085,0.6875,5.714285714285714,5.782492349714955e-05,0
347,6,1089,0.6875,5.693296602387512,2.34147095484563e-05,0
348,7,1092,0.6875,5.677655677655678,6.238350755284668e-05,0
349,8,1096,0.6875,5.656934306569343,7.357236134421901e-05,0
350,8,1098,0.6875,5.646630236794172,6.596865649412447e-05,0
351,7,1101,0.6875,5.631244323342416,3.352339189989288e-05,0
352,7,1105,0.6875,5.610859728506788,5.263229426456881e-05,0
353,8,1108,0.6875,5.595667870036101,7.912193200608379e-05,0
354,6,1112,0.6875,5.575539568345324,1.4923538531807628e-05,0
355,6,1116,0.6875,5.555555555555555,1.730791435488049e-05,0
356,8,1119,0.6875,5.540661304736371,8.245777714913682e-05,0
357,8,1123,0.6875,5.520926090828139,2.272776411205576e-05,0
358,7,1126,0.6875,5.506216696269982,4.6242764744988956e-05,0
359,7,1130,0.6875,5.486725663716814,7.486916412434524e-05,0
360,6,1132,0.6875,5.565371024734982,8.802651336436567e-05,0
361,8,1135,0.6875,5.5506607929515415,6.677251472156672e-05,0
362,8,1138,0.6875,5.536028119507909,4.9528451370613565e-05,0
363,6,1141,0.6875,5.521472392638037,1.641300006859262e-05,0
364,7,1144,0.6875,5.5069930069930075,5.538075033900052e-05,0
365,7,1148,0.6875,5.487804878048781,8.631718124983356e-05,0
366,8,1150,0.6875,5.478260869565217,4.056213558059255e-05,0
367,8,1154,0.6875,5.545927209705372,6.553896604253206e-05,0
368,7,1157,0.6875,5.531547104580812,2.1202241883976e-05,0
369,6,1159,0.6875,5.52200172562554,5.882596788035453e-05,0
370,8,1162,0.6875,5.507745266781412,3.459829643878987e-05,0
371,6,1166,0.6875,5.574614065180103,2.046527219362038e-05,0
372,6,1168,0.6875,5.565068493150685,2.643714873003532e-05,0
373,8,1171,0.6875,5.5508112724167376,1.1272832515701237e-05,0
374,8,1175,0.6875,5.531914893617021,7.597491147796094e-05,0
375,7,1179,0.6875,5.51314673452078,7.826207133097943e-05,0
376,7,1182,0.6875,5.499153976311337,1.915152123233233e-05,0
377,8,1186,0.6875,5.480607082630692,1.3640191694397313e-05,0
378,7,1188,0.6875,5.4713804713804715,3.781160222171392e-05,0
379,8,1191,0.6875,5.4575986565911,1.058899964134867e-05,0
380,8,1194,0.6875,5.443886097152429,8.185215562570689e-05,0
381,7,1197,0.6875,5.513784461152882,6.82584480122563e-05,0
382,8,1199,0.6875,5.5045871559633035,6.185005135278548e-05,0
383,5,1203,0.6875,5.486284289276807,1.646662730204182e-05,0
384,8,1207,0.6875,5.550952775476388,7.085846671327071e-05,0
385,6,1210,0.6875,5.537190082644628,1.3959480964160952e-05,0
386,8,1213,0.6875,5.523495465787304,4.139062412611708e-05,0
387,8,1216,0.6875,5.509868421052631,2.0771855080053233e-05,0
388,8,1220,0.6875,5.491803278688525,5.88467377763186e-05,0
389,6,1224,0.6875,5.555555555555555,2.8170126618988145e-05,0
390,8,1228,0.6875,5.618892508143322,5.7324462899349537e-05,0
391,7,1232,0.6875,5.60064935064935,3.731101168380933e-05,0
392,8,1235,0.6875,5.587044534412955,1.7475008646625992e-05,0
393,7,1237,0.6875,5.578011317704123,5.2100850081926895e-05,0
394,6,1239,0.6875,5.569007263922518,5.481370998663797e-05,0
395,5,1243,0.6875,5.551086082059534,5.8774271809863486e-05,0
396,7,1247,0.6875,5.533279871692061,7.487849937360337e-05,0
397,7,1250,0.6875,5.52,9.565224855113894e-06,0
398,8,1254,0.6875,5.502392344497608,1.821597136199801e-05,0
399,6,1256,0.6875,5.493630573248407,6.403237645959985e-05,0
400,7,1260,0.6875,5.476190476190476,1.5060820359341766e-05,0
401,7,1263,0.6875,5.463182897862233,6.087242009287124e-05,0
402,5,1266,0.6875,5.450236966824645,6.384884277571634e-05,0
403,8,1268,0.6875,5.520504731861198,3.1618680883114045e-05,0
404,8,1271,0.6875,5.507474429583006,6.030925374694749e-05,0
405,8,1273,0.6875,5.498821681068343,8.912821605821784e-06,0
406,8,1277,0.6875,5.48159749412686,1.7859515467749888e-05,0
407,8,1279,0.6875,5.473025801407349,2.5452508931653388e-05,0
408,7,1281,0.6875,5.46448087431694,3.674299736611317e-05,0
409,7,1283,0.6875,5.4559625876851126,4.995552035065655e-05,0
410,8,1286,0.6875,5.443234836702955,1.4014869409621376e-05,0
411,6,1288,0.6875,5.434782608695652,3.1708336438297694e-05,0
412,7,1291,0.6875,5.4221533694810224,4.238673285639013e-05,0
413,6,1294,0.6875,5.4095826893353935,4.757034212918191e-05,0
414,8,1297,0.6875,5.474171164225135,4.351427172887729e-05,0
415,8,1300,0.6875,5.461538461538462,3.599156848162491e-05,0
416,7,1302,0.6875,5.453149001536098,7.492697580773006e-05,0
417,6,1304,0.6875,5.4447852760736195,4.3414406651012534e-05,0
418,6,1308,0.6875,5.5045871559633035,6.286021814110952e-05,0
419,7,1311,0.6875,5.491990846681922,7.481423339380444e-05,0
420,8,1314,0.6875,5.47945205479452,6.991378368617048e-05,0
421,7,1317,0.6875,5.466970387243736,5.465704923409566e-05,0
422,7,1319,0.6875,5.458680818802123,1.4729256484728153e-05,0
423,8,1322,0.6875,5.446293494704992,5.52155902488707e-05,0
424,6,1324,0.6875,5.438066465256798,4.055017774981616e-05,0
425,8,1326,0.6875,5.505279034690799,2.328351305335358e-05,0
426,7,1328,0.6875,5.496987951807228,7.434878283310701e-05,0
427,7,1332,0.6875,5.48048048048048,6.513199462721303e-05,0
428,7,1336,0.6875,5.4640718562874255,4.476425140044452e-05,0
429,7,1338,0.6875,5.5306427503736915,3.857031047432689e-05,0
430,7,1341,0.6875,5.51826994780015,6.9869656978101e-05,0
431,8,1345,0.6875,5.5762081784386615,3.589366627010685e-05,0
432,8,1349,0.6875,5.559673832468495,6.420757486940497e-05,0
433,7,1351,0.6875,5.551443375277572,5.076199616396167e-05,0
