Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
3,LFU,cat_image14.jpg,Router1,0.0,0.039495450785773364,0.157624902744335,0.0,-13.22136216251055,-13.22136216251055,0.0931899641577061,0.038461538461538464,0.0
3,LFU,cat_image14.jpg,Router4,0.0,0.08455481526347669,0.05745026645524799,0.0,13.174077844092302,13.174077844092302,0.10236220472440945,0.07692307692307693,0.07692307692307693
3,LFU,cat_image14.jpg,Router7,0.0,0.11592007992007992,0.10484627681049581,0.0,2.266033194978445,2.266033194978445,0.11255411255411256,0.07692307692307693,0.14769230769230768
3,LFU,cat_image14.jpg,Router10,0.0,0.14514285714285716,0.19044009130641731,0.0,-18.255737112318613,-18.255737112318613,0.12380952380952381,0.07692307692307693,0.2123076923076923
3,LFU,cat_image14.jpg,Router13,0.0,0.1722223117196939,0.17610337521327074,0.0,-13.859174451726869,-13.859174451726869,0.13612565445026178,0.07692307692307693,0.27076923076923076
3,LFU,cat_image14.jpg,Router16,0.0,0.19713527851458887,0.18429548602254175,0.0,-15.159813150197772,-15.159813150197772,0.14942528735632185,0.07692307692307693,0.3230769230769231
3,LFU,cat_image14.jpg,Router19,0.0,0.21982583454281568,0.1795225114960614,0.0,-13.285852837730882,-13.285852837730882,0.16352201257861634,0.07692307692307693,0.36923076923076925
3,LFU,cat_image14.jpg,Router22,0.0,0.24019388830347735,0.11891944394823825,0.0,2.4759556620447567,2.4759556620447567,0.1780821917808219,0.07692307692307693,0.40923076923076923
3,LFU,cat_image14.jpg,Router25,0.0,0.2580854700854701,0.09571104623489692,0.0,8.814802543839875,8.814802543839875,0.1925925925925926,0.07692307692307693,0.4430769230769231
3,LFU,cat_image14.jpg,Router27,20.0,0.37344322344322345,0.06155607499886929,0.0,24.81427795357938,24.81427795357938,0.20634920634920634,0.11538461538461539,0.6923076923076923
3,LFU,cat_image14.jpg,PATH_AVERAGE,2.0,0.18460192097214564,0.13264694752303746,0.0,-2.2236792515949926,-2.2236792515949926,0.14580127503535728,0.07692307692307693,0.29446153846153844
