Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
31,FIFO,cat_image42.jpg,Router3,0.0,0.04042735042735043,0.0605669591217839,0.0,11.071080732374538,11.071080732374538,0.0962962962962963,0.038461538461538464,0.0
31,FIFO,cat_image42.jpg,Router6,0.0,0.0856828885400314,0.09021838672328084,0.0,5.015889975380734,5.015889975380734,0.10612244897959183,0.07692307692307693,0.07692307692307693
31,FIFO,cat_image42.jpg,Router9,0.0,0.1172889812889813,0.022978736064241643,0.0,22.773985422609027,22.773985422609027,0.11711711711711711,0.07692307692307693,0.14769230769230768
31,FIFO,cat_image42.jpg,Router12,0.0,0.14680597014925373,0.020657132776316662,0.0,24.239895910398445,24.239895910398445,0.12935323383084577,0.07692307692307693,0.2123076923076923
31,FIFO,cat_image42.jpg,Router15,0.0,0.17424175824175822,0.13105230315865862,0.0,-2.5358230424119075,-2.5358230424119075,0.14285714285714285,0.07692307692307693,0.27076923076923076
31,FIFO,cat_image42.jpg,Router18,0.0,0.19958041958041958,0.05241287023880807,0.0,17.884195027710568,17.884195027710568,0.15757575757575756,0.07692307692307693,0.3230769230769231
31,FIFO,cat_image42.jpg,Router21,0.0,0.22276923076923077,0.14654456572785887,0.0,-4.953064508887794,-4.953064508887794,0.17333333333333334,0.07692307692307693,0.36923076923076925
31,FIFO,cat_image42.jpg,Router24,0.0,0.24370353733857383,0.1755434080449773,0.0,-11.574745891087108,-11.574745891087108,0.1897810218978102,0.07692307692307693,0.40923076923076923
31,FIFO,cat_image42.jpg,Router27,100.0,0.37344322344322345,0.0334532990023606,6.451612903225806,49.452875178513,49.452875178513,0.20634920634920634,0.11538461538461539,0.6923076923076923
31,FIFO,cat_image42.jpg,PATH_AVERAGE,11.11111111111111,0.17821592886431362,0.08149196231758739,0.7168458781362007,12.374920978288834,12.374920978288834,0.14653172869301126,0.07692307692307693,0.27794871794871795
