Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
16,MRU,dog_image4.jpg,Router5,0.0,0.08455481526347669,0.05768968261620586,0.0,13.114223803852834,13.114223803852834,0.10236220472440945,0.07692307692307693,0.07692307692307693
16,MRU,dog_image4.jpg,Router8,0.0,0.11592007992007992,0.05253183233042791,0.0,15.34464431499542,15.34464431499542,0.11255411255411256,0.07692307692307693,0.14769230769230768
16,MRU,dog_image4.jpg,Router11,0.0,0.14514285714285716,0.0668147969225294,0.0,12.650586483653367,12.650586483653367,0.12380952380952381,0.07692307692307693,0.2123076923076923
16,MRU,dog_image4.jpg,Router14,0.0,0.1722223117196939,0.09722513802402738,0.0,5.860384845583973,5.860384845583973,0.13612565445026178,0.07692307692307693,0.27076923076923076
16,MRU,dog_image4.jpg,Router17,0.0,0.19713527851458887,0.16866228598751026,0.0,-11.251513141439903,-11.251513141439903,0.14942528735632185,0.07692307692307693,0.3230769230769231
16,MRU,dog_image4.jpg,Router20,0.0,0.21982583454281568,0.1905224804386949,0.0,-16.035845073389257,-16.035845073389257,0.16352201257861634,0.07692307692307693,0.36923076923076925
16,MRU,dog_image4.jpg,Router23,0.0,0.24019388830347735,0.0876463515491427,0.0,10.294228761818644,10.294228761818644,0.1780821917808219,0.07692307692307693,0.40923076923076923
16,MRU,dog_image4.jpg,Router26,0.0,0.2580854700854701,0.14426435945327393,0.0,-3.323525760754378,-3.323525760754378,0.1925925925925926,0.07692307692307693,0.4430769230769231
16,MRU,dog_image4.jpg,Router27,86.66666666666667,0.37344322344322345,0.047272753608274765,18.75,46.405941634561344,46.405941634561344,0.20634920634920634,0.11538461538461539,0.6923076923076923
16,MRU,dog_image4.jpg,PATH_AVERAGE,9.62962962962963,0.20072486210396479,0.10140329788112079,2.0833333333333335,8.117680652098006,8.117680652098006,0.15164697624398518,0.0811965811965812,0.3271794871794872
