Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
5,LRU,cat_image20.jpg,Router2,0.0,0.039495450785773364,0.13030002122773257,0.0,-6.390141783359942,-6.390141783359942,0.0931899641577061,0.038461538461538464,0.0
5,LRU,cat_image20.jpg,Router5,0.0,0.08455481526347669,0.08675689185768312,0.0,5.847421493483521,5.847421493483521,0.10236220472440945,0.07692307692307693,0.07692307692307693
5,LRU,cat_image20.jpg,Router8,0.0,0.11592007992007992,0.06934927714564099,0.0,11.14028311119215,11.14028311119215,0.11255411255411256,0.07692307692307693,0.14769230769230768
5,LRU,cat_image20.jpg,Router11,0.0,0.14514285714285716,0.14900992852262426,0.0,-7.8981964163703475,-7.8981964163703475,0.12380952380952381,0.07692307692307693,0.2123076923076923
5,LRU,cat_image20.jpg,Router14,0.0,0.1722223117196939,0.02475535596657075,0.0,23.97783035994813,23.97783035994813,0.13612565445026178,0.07692307692307693,0.27076923076923076
5,LRU,cat_image20.jpg,Router17,0.0,0.19713527851458887,0.18654369405045876,0.0,-15.721865157177023,-15.721865157177023,0.14942528735632185,0.07692307692307693,0.3230769230769231
5,LRU,cat_image20.jpg,Router20,0.0,0.21982583454281568,0.02428045404483234,0.0,25.524661525076386,25.524661525076386,0.16352201257861634,0.07692307692307693,0.36923076923076925
5,LRU,cat_image20.jpg,Router23,0.0,0.24019388830347735,0.18025770990307163,0.0,-12.858610826663586,-12.858610826663586,0.1780821917808219,0.07692307692307693,0.40923076923076923
5,LRU,cat_image20.jpg,Router26,0.0,0.2580854700854701,0.19088586138172772,0.0,-14.978901242867828,-14.978901242867828,0.1925925925925926,0.07692307692307693,0.4430769230769231
5,LRU,cat_image20.jpg,Router27,33.33333333333333,0.37344322344322345,0.052509710202615904,0.0,29.742535819309392,29.742535819309392,0.20634920634920634,0.11538461538461539,0.6923076923076923
5,LRU,cat_image20.jpg,PATH_AVERAGE,3.333333333333333,0.18460192097214564,0.10946489043029581,0.0,3.838501688257085,3.838501688257085,0.14580127503535728,0.07692307692307693,0.29446153846153844
