Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
17,FACR,dog_image27.jpg,Router3,0.0,0.04042735042735043,0.14032193791799977,0.0,-8.867663966679432,-8.867663966679432,0.0962962962962963,0.038461538461538464,0.0
17,FACR,dog_image27.jpg,Router6,0.0,0.0856828885400314,0.18184992791270754,0.0,-17.891995321975948,-17.891995321975948,0.10612244897959183,0.07692307692307693,0.07692307692307693
17,FACR,dog_image27.jpg,Router9,0.0,0.1172889812889813,0.056377401066894615,0.0,14.424319171945786,14.424319171945786,0.11711711711711711,0.07692307692307693,0.14769230769230768
17,FACR,dog_image27.jpg,Router12,0.0,0.14680597014925373,0.06172822430475654,0.0,13.972123028288477,13.972123028288477,0.12935323383084577,0.07692307692307693,0.2123076923076923
17,FACR,dog_image27.jpg,Router15,0.0,0.17424175824175822,0.06695723297746939,0.0,13.4879445028854,13.4879445028854,0.14285714285714285,0.07692307692307693,0.27076923076923076
17,FACR,dog_image27.jpg,Router18,0.0,0.19958041958041958,0.05494779174928277,0.0,17.250464650091892,17.250464650091892,0.15757575757575756,0.07692307692307693,0.3230769230769231
17,FACR,dog_image27.jpg,Router21,0.0,0.22276923076923077,0.044848411382447835,0.0,20.470974077464966,20.470974077464966,0.17333333333333334,0.07692307692307693,0.36923076923076925
17,FACR,dog_image27.jpg,Router24,0.0,0.24370353733857383,0.18766042463413588,0.0,-14.60400003837675,-14.60400003837675,0.1897810218978102,0.07692307692307693,0.40923076923076923
17,FACR,dog_image27.jpg,Router27,100.0,0.37344322344322345,0.018380152839071937,5.88235294117647,53.07884672882283,53.07884672882283,0.20634920634920634,0.11538461538461539,0.6923076923076923
17,FACR,dog_image27.jpg,PATH_AVERAGE,11.11111111111111,0.17821592886431362,0.09034127830941847,0.65359477124183,10.146779203607469,10.146779203607469,0.14653172869301126,0.07692307692307693,0.27794871794871795
