Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
7,FACR,cat_image17.jpg,Router5,0.0,0.08455481526347669,0.1719399660084624,0.0,-15.448347044211298,-15.448347044211298,0.10236220472440945,0.07692307692307693,0.07692307692307693
7,FACR,cat_image17.jpg,Router8,0.0,0.11592007992007992,0.03512030164807245,0.0,19.697526985584282,19.697526985584282,0.11255411255411256,0.07692307692307693,0.14769230769230768
7,FACR,cat_image17.jpg,Router11,0.0,0.14514285714285716,0.14622066608072998,0.0,-7.200880805896781,-7.200880805896781,0.12380952380952381,0.07692307692307693,0.2123076923076923
7,FACR,cat_image17.jpg,Router14,0.0,0.1722223117196939,0.18148650480053227,0.0,-15.204956848542249,-15.204956848542249,0.13612565445026178,0.07692307692307693,0.27076923076923076
7,FACR,cat_image17.jpg,Router17,0.0,0.19713527851458887,0.11717120764803407,0.0,1.6212564434291483,1.6212564434291483,0.14942528735632185,0.07692307692307693,0.3230769230769231
7,FACR,cat_image17.jpg,Router20,0.0,0.21982583454281568,0.07686232625434916,0.0,12.379193472697182,12.379193472697182,0.16352201257861634,0.07692307692307693,0.36923076923076925
7,FACR,cat_image17.jpg,Router23,0.0,0.24019388830347735,0.08439122459459959,0.0,11.108010500454423,11.108010500454423,0.1780821917808219,0.07692307692307693,0.40923076923076923
7,FACR,cat_image17.jpg,Router26,0.0,0.2580854700854701,0.17220684978746673,0.0,-10.309148344302578,-10.309148344302578,0.1925925925925926,0.07692307692307693,0.4430769230769231
7,FACR,cat_image17.jpg,Router27,40.0,0.37344322344322345,0.0233721215178987,14.285714285714285,41.931694895250594,41.931694895250594,0.20634920634920634,0.11538461538461539,0.6923076923076923
7,FACR,cat_image17.jpg,PATH_AVERAGE,4.444444444444445,0.20072486210396479,0.11208568537112724,1.5873015873015872,4.286038806051414,4.286038806051414,0.15164697624398518,0.0811965811965812,0.3271794871794872
