Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
29,Rdm,cat_image43.jpg,Router5,0.0,0.08455481526347669,0.03652914498866023,0.0,18.404358210739243,18.404358210739243,0.10236220472440945,0.07692307692307693,0.07692307692307693
29,Rdm,cat_image43.jpg,Router8,0.0,0.11592007992007992,0.10426651978487349,0.0,2.410972451384027,2.410972451384027,0.11255411255411256,0.07692307692307693,0.14769230769230768
29,Rdm,cat_image43.jpg,Router11,0.0,0.14514285714285716,0.03995700364732788,0.0,19.365034802453746,19.365034802453746,0.12380952380952381,0.07692307692307693,0.2123076923076923
29,Rdm,cat_image43.jpg,Router14,0.0,0.1722223117196939,0.05225605549253217,0.0,17.102655478457773,17.102655478457773,0.13612565445026178,0.07692307692307693,0.27076923076923076
29,Rdm,cat_image43.jpg,Router17,0.0,0.19713527851458887,0.14627585537614615,0.0,-5.654905488598873,-5.654905488598873,0.14942528735632185,0.07692307692307693,0.3230769230769231
29,Rdm,cat_image43.jpg,Router20,0.0,0.21982583454281568,0.036475186223383055,0.0,22.475978480438705,22.475978480438705,0.16352201257861634,0.07692307692307693,0.36923076923076925
29,Rdm,cat_image43.jpg,Router23,0.0,0.24019388830347735,0.04339648349865117,0.0,21.356695774441526,21.356695774441526,0.1780821917808219,0.07692307692307693,0.40923076923076923
29,Rdm,cat_image43.jpg,Router26,0.0,0.2580854700854701,0.038104100269879496,0.0,23.21653903509423,23.21653903509423,0.1925925925925926,0.07692307692307693,0.4430769230769231
29,Rdm,cat_image43.jpg,Router27,100.0,0.37344322344322345,0.046776997879627816,3.4482758620689653,45.37111619890699,45.37111619890699,0.20634920634920634,0.11538461538461539,0.6923076923076923
29,Rdm,cat_image43.jpg,PATH_AVERAGE,11.11111111111111,0.20072486210396479,0.06044859412900905,0.38314176245210724,18.22760499370193,18.22760499370193,0.15164697624398518,0.0811965811965812,0.3271794871794872
