Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
10,LRU,cat_image14.jpg,Router5,0.0,0.08455481526347669,0.07307119711446938,0.0,9.268845179286954,9.268845179286954,0.10236220472440945,0.07692307692307693,0.07692307692307693
10,LRU,cat_image14.jpg,Router8,0.0,0.11592007992007992,0.09562402250322825,0.0,4.571596771795336,4.571596771795336,0.11255411255411256,0.07692307692307693,0.14769230769230768
10,LRU,cat_image14.jpg,Router11,0.0,0.14514285714285716,0.02391017766436663,0.0,23.37674129819406,23.37674129819406,0.12380952380952381,0.07692307692307693,0.2123076923076923
10,LRU,cat_image14.jpg,Router14,0.0,0.1722223117196939,0.11068602559124072,0.0,2.4951629537806364,2.4951629537806364,0.13612565445026178,0.07692307692307693,0.27076923076923076
10,LRU,cat_image14.jpg,Router17,0.0,0.19713527851458887,0.17497888200066855,0.0,-12.830662144729475,-12.830662144729475,0.14942528735632185,0.07692307692307693,0.3230769230769231
10,LRU,cat_image14.jpg,Router20,0.0,0.21982583454281568,0.0509997180057181,0.0,18.844845534854944,18.844845534854944,0.16352201257861634,0.07692307692307693,0.36923076923076925
10,LRU,cat_image14.jpg,Router23,0.0,0.24019388830347735,0.041930337946950946,0.0,21.723232162366582,21.723232162366582,0.1780821917808219,0.07692307692307693,0.40923076923076923
10,LRU,cat_image14.jpg,Router26,0.0,0.2580854700854701,0.04776665543780722,0.0,20.8009002431123,20.8009002431123,0.1925925925925926,0.07692307692307693,0.4430769230769231
10,LRU,cat_image14.jpg,Router27,66.66666666666666,0.37344322344322345,0.18376453048264038,0.0,3.5954974159699447,3.5954974159699447,0.20634920634920634,0.11538461538461539,0.6923076923076923
10,LRU,cat_image14.jpg,PATH_AVERAGE,7.4074074074074066,0.20072486210396479,0.08919239408301001,0.0,10.20512882384792,10.20512882384792,0.15164697624398518,0.0811965811965812,0.3271794871794872
