Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Manual_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
19,FIFO,dog_image16.jpg,Router5,0.0,0.08455481526347669,0.17834966110073672,0.0,-17.050770817279876,-17.050770817279876,0.10236220472440945,0.07692307692307693,0.07692307692307693
19,FIFO,dog_image16.jpg,Router8,0.0,0.11592007992007992,0.05051001227132242,0.0,15.85009932977179,15.85009932977179,0.11255411255411256,0.07692307692307693,0.14769230769230768
19,FIFO,dog_image16.jpg,Router11,0.0,0.14514285714285716,0.08636209976002016,0.0,7.763760774280676,7.763760774280676,0.12380952380952381,0.07692307692307693,0.2123076923076923
19,FIFO,dog_image16.jpg,Router14,0.0,0.1722223117196939,0.07494738292235001,0.0,11.429823621003315,11.429823621003315,0.13612565445026178,0.07692307692307693,0.27076923076923076
19,FIFO,dog_image16.jpg,Router17,0.0,0.19713527851458887,0.1815724007765593,0.0,-14.47904183870216,-14.47904183870216,0.14942528735632185,0.07692307692307693,0.3230769230769231
19,FIFO,dog_image16.jpg,Router20,0.0,0.21982583454281568,0.049351593686477103,0.0,19.256876614665195,19.256876614665195,0.16352201257861634,0.07692307692307693,0.36923076923076925
19,FIFO,dog_image16.jpg,Router23,0.0,0.24019388830347735,0.029091911975140276,0.0,24.93283865531925,24.93283865531925,0.1780821917808219,0.07692307692307693,0.40923076923076923
19,FIFO,dog_image16.jpg,Router26,0.0,0.2580854700854701,0.06135750311534304,0.0,17.403188323728344,17.403188323728344,0.1925925925925926,0.07692307692307693,0.4430769230769231
19,FIFO,dog_image16.jpg,Router27,100.0,0.37344322344322345,0.041965029832360064,0.0,45.71203924520668,45.71203924520668,0.20634920634920634,0.11538461538461539,0.6923076923076923
19,FIFO,dog_image16.jpg,PATH_AVERAGE,11.11111111111111,0.20072486210396479,0.08372306616003435,0.0,12.31320154533258,12.31320154533258,0.15164697624398518,0.0811965811965812,0.3271794871794872
