Timestamp,Content_Request,Traced_Path,Selected_Router,Avg_cmBA
2025-11-17 19:05:42.859881,dog_image35.jpg,Router6 -> Router9 -> Router12 -> Router15 -> Router18 -> Router21 -> Router24 -> Router27,Router27,0.19543950116893405
