Timestamp,Content_Request,Traced_Path,Selected_Router,Avg_cmBA
2025-11-17 19:05:04.991506,cat_image34.jpg,Router10 -> Router13 -> Router16 -> Router19 -> Router22 -> Router25 -> Router27,Router27,0.2294355519645895
