Timestamp,Content_Request,Traced_Path,Selected_Router,Avg_cmBA
2025-11-17 19:05:17.961823,dog_image46.jpg,Router9 -> Router12 -> Router15 -> Router18 -> Router21 -> Router24 -> Router27,Router27,0.21111901725877727
