Iteration,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency,Feedback Score
435,8,1364,0.6875,4.838709677419355,4.371630079741734e-05,0
436,7,1366,0.6875,4.831625183016105,4.677054989419261e-05,0
437,6,1370,0.6875,4.817518248175182,5.866668798868848e-05,0
438,6,1373,0.6875,4.806991988346685,2.507662851039597e-05,0
439,8,1377,0.6875,4.793028322440087,5.964815633408352e-05,0
440,7,1380,0.6875,4.782608695652174,4.80347247168765e-05,0
441,7,1383,0.6875,4.772234273318872,6.409487634542412e-05,0
442,7,1385,0.6875,4.765342960288808,6.977510004378836e-05,0
443,7,1387,0.6875,4.830569574621485,7.157331300195748e-05,0
444,7,1391,0.6875,4.888569374550683,2.7354103186849415e-05,0
445,6,1394,0.6875,4.878048780487805,4.9033931499744367e-05,0
446,7,1398,0.6875,4.86409155937053,1.079102373622878e-05,0
447,8,1401,0.6875,4.925053533190578,6.490717935631911e-05,0
448,7,1405,0.6875,4.911032028469751,1.9169010537769966e-05,0
449,8,1407,0.6875,4.904051172707889,6.617032032844855e-05,0
450,8,1410,0.6875,4.8936170212765955,8.954388607396534e-06,0
451,4,1413,0.6875,4.8832271762208075,6.27043333885626e-05,0
452,6,1416,0.6875,4.872881355932203,5.006651307273368e-05,0
453,6,1418,0.6875,4.866008462623413,4.748859792443026e-05,0
454,8,1422,0.6875,4.852320675105485,3.4986756740388194e-05,0
455,8,1426,0.6875,4.838709677419355,2.212832237567767e-05,0
456,6,1430,0.6875,4.825174825174825,2.249245711333585e-05,0
457,8,1432,0.6875,4.818435754189944,4.290470287294667e-05,0
458,6,1435,0.6875,4.808362369337979,6.064927071540366e-05,0
459,6,1438,0.6875,4.798331015299027,4.5229414565017416e-05,0
460,8,1442,0.6875,4.78502080443828,1.3169005982671595e-05,0
461,7,1444,0.6875,4.778393351800554,4.274747655545315e-05,0
462,7,1448,0.6875,4.765193370165746,2.3745427039313996e-05,0
463,8,1451,0.6875,4.755341144038594,3.218092661942607e-05,0
464,7,1453,0.6875,4.748795595320027,4.3347990754597636e-05,0
465,7,1457,0.6875,4.735758407687028,2.006080378341074e-05,0
466,8,1461,0.6875,4.791238877481177,2.0030916451061608e-05,0
467,6,1464,0.6875,4.781420765027322,2.5901578872504576e-05,0
468,8,1467,0.6875,4.771642808452625,4.301046200533658e-05,0
469,6,1470,0.6875,4.761904761904762,2.079979004225489e-05,0
470,8,1474,0.6875,4.8168249660786975,4.8634362111658654e-05,0
471,8,1478,0.6875,4.803788903924222,6.178933126088629e-05,0
472,7,1480,0.6875,4.797297297297297,3.9959435796653784e-05,0
473,8,1484,0.6875,4.784366576819407,6.39151393973063e-05,0
474,8,1487,0.6875,4.774714189643578,6.0613925057182104e-05,0
475,7,1491,0.6875,4.761904761904762,3.986007595510619e-05,0
476,8,1495,0.6875,4.816053511705685,8.010864411696267e-06,0
477,6,1499,0.6875,4.869913275517011,1.912695738379567e-05,0
478,5,1502,0.6875,4.860186418109188,2.5520126672896534e-05,0
479,7,1505,0.6875,4.850498338870432,1.4870788881664288e-05,0
480,8,1507,0.6875,4.844061048440611,1.9072947947340395e-05,0
481,8,1510,0.6875,4.900662251655629,6.012090417524273e-05,0
482,7,1513,0.6875,4.890945142101785,5.779501060097954e-05,0
483,8,1516,0.6875,4.881266490765172,2.5991386310623124e-05,0
484,8,1518,0.6875,4.874835309617918,1.5185337651152258e-05,0
485,8,1522,0.6875,4.862023653088042,3.8302233432736025e-05,0
486,8,1525,0.6875,4.852459016393443,4.179169622394148e-05,0
487,6,1528,0.6875,4.908376963350785,1.279903759387843e-05,0
488,8,1531,0.6875,4.8987589810581325,5.8854718903668565e-05,0
489,7,1535,0.6875,4.88599348534202,2.287551216210868e-05,0
490,8,1537,0.6875,4.879635653871177,4.9308442189124593e-05,0
491,5,1541,0.6875,4.866969500324465,6.495738632225729e-06,0
492,8,1545,0.6875,4.854368932038835,4.19572366819264e-05,0
493,6,1547,0.6875,4.848093083387202,3.551311774308419e-05,0
494,8,1549,0.6875,4.841833440929632,5.694010866076073e-05,0
495,8,1553,0.6875,4.8937540244687705,2.9301893525643272e-05,0
496,8,1557,0.6875,4.881181759794476,4.3241150671306765e-05,0
497,8,1559,0.6875,4.8749198203976905,3.3715417137563564e-05,0
498,6,1562,0.6875,4.929577464788732,5.688312137578822e-05,0
499,7,1566,0.6875,4.91698595146871,5.4195372056963836e-05,0
500,7,1568,0.6875,4.910714285714286,5.279725567017345e-05,0
501,7,1570,0.6875,4.904458598726115,4.5485778302311884e-05,0
502,7,1572,0.6875,4.89821882951654,1.4270638440795337e-05,0
503,7,1576,0.6875,4.949238578680204,3.854252541079676e-05,0
504,8,1580,0.6875,4.936708860759493,3.420983565354324e-05,0
505,8,1583,0.6875,4.9273531269741,4.287273155610138e-05,0
506,5,1586,0.6875,4.918032786885246,3.110600246285929e-05,0
507,8,1589,0.6875,4.908747640025173,6.028567932372118e-05,0
508,8,1592,0.6875,4.899497487437186,4.71024605524691e-05,0
509,6,1596,0.6875,4.887218045112782,4.4792469545830034e-05,0
510,8,1599,0.6875,4.878048780487805,4.422181833902019e-05,0
511,7,1602,0.6875,4.868913857677903,5.8566615265272705e-05,0
512,7,1605,0.6875,4.922118380062305,2.1570343460802396e-05,0
513,7,1607,0.6875,4.915992532669571,1.820245025541674e-05,0
514,6,1610,0.6875,4.906832298136646,3.9884709179499034e-05,0
515,8,1613,0.6875,4.897706137631743,1.1589838418627688e-05,0
516,8,1617,0.6875,4.885590599876314,5.909550880142365e-05,0
517,6,1619,0.6875,4.879555281037677,4.8273240683662416e-05,0
518,7,1622,0.6875,4.870530209617756,5.8389104046057997e-05,0
519,8,1626,0.6875,4.858548585485855,2.8451598390196744e-05,0
520,7,1629,0.6875,4.849600982197668,8.51932139057488e-06,0
521,8,1632,0.6875,4.840686274509804,4.7081645260611976e-05,0
522,8,1635,0.6875,4.8318042813455655,1.2126859271643936e-05,0
523,6,1639,0.6875,4.8200122025625385,4.902837776602875e-05,0
524,7,1641,0.6875,4.875076173065204,4.6294605901148353e-05,0
525,6,1644,0.6875,4.866180048661801,3.101602392526189e-05,0
526,8,1646,0.6875,4.860267314702309,4.5069220517075254e-05,0
527,7,1648,0.6875,4.91504854368932,2.7881418276562047e-05,0
528,7,1650,0.6875,4.909090909090909,2.8498933189747035e-05,0
529,7,1653,0.6875,4.9606775559588625,1.1475233542951485e-05,0
530,6,1656,0.6875,4.951690821256038,9.408117894507953e-06,0
531,8,1659,0.6875,4.942736588306208,1.2061638400718433e-05,0
532,7,1662,0.6875,4.9338146811071,2.4801322065910892e-05,0
533,6,1665,0.6875,4.924924924924925,3.281512437827271e-05,0
534,7,1669,0.6875,4.913121629718394,6.736818486356367e-06,0
535,8,1673,0.6875,4.901374775851764,5.787847401376805e-05,0
536,8,1677,0.6875,4.949314251639833,4.934309661878906e-05,0
537,6,1680,0.6875,4.940476190476191,2.1981643602724218e-05,0
538,8,1682,0.6875,4.934601664684899,2.0467000392562738e-05,0
539,8,1686,0.6875,4.9228944246737845,1.985271289974935e-05,0
540,7,1690,0.6875,4.911242603550296,9.495797098575314e-06,0
541,6,1694,0.6875,4.899645808736717,4.3760663202253946e-05,0
542,8,1696,0.6875,4.893867924528302,4.64187743794726e-05,0
543,7,1699,0.6875,4.944084755738669,2.3832744404143797e-05,0
544,7,1703,0.6875,4.9911920140927775,2.8609149770275066e-05,0
545,6,1705,0.6875,4.9853372434017595,5.5279434980344594e-05,0
546,7,1708,0.6875,4.976580796252927,2.4590356496425953e-05,0
547,6,1711,0.6875,4.967855055523086,5.310863581831872e-05,0
548,7,1714,0.6875,4.959159859976663,1.1934737567555206e-05,0
549,7,1717,0.6875,4.9504950495049505,6.111997382718154e-06,0
550,7,1720,0.6875,4.941860465116279,2.991682510426797e-05,0
551,6,1722,0.6875,4.936120789779326,1.1705203637619043e-05,0
552,8,1726,0.6875,4.92468134414832,1.82501271592764e-05,0
553,6,1728,0.6875,4.918981481481482,2.7025532304675354e-05,0
554,7,1731,0.6875,4.910456383593298,2.8331220124517877e-05,0
555,7,1735,0.6875,4.899135446685879,3.310727113165308e-05,0
556,6,1738,0.6875,4.890678941311853,2.291571499244824e-05,0
557,6,1741,0.6875,4.882251579551982,1.3947461052374702e-05,0
558,8,1744,0.6875,4.873853211009174,4.223655698467653e-05,0
559,8,1748,0.6875,4.862700228832952,5.14469815054063e-05,0
560,7,1752,0.6875,4.851598173515981,5.046714478518785e-05,0
561,8,1754,0.6875,4.846066134549601,4.291828671453501e-05,0
562,8,1757,0.6875,4.837791690381332,2.0766838262002357e-05,0
563,7,1761,0.6875,4.8268029528676895,1.570427098986679e-05,0
564,8,1763,0.6875,4.821327283040272,4.717997078130327e-05,0
565,6,1766,0.6875,4.813137032842582,2.4733794081546024e-05,0
566,7,1770,0.6875,4.80225988700565,3.4311999494932386e-05,0
567,8,1773,0.6875,4.794134235758602,4.7751021519059264e-05,0
568,8,1776,0.6875,4.786036036036036,2.7202385403987253e-05,0
569,8,1779,0.6875,4.7779651489600905,2.438789709041723e-05,0
570,8,1781,0.6875,4.772599663110612,4.431456176883973e-05,0
571,8,1785,0.6875,4.761904761904762,3.150504395914624e-05,0
572,8,1788,0.6875,4.753914988814318,3.1386675021719e-05,0
573,8,1790,0.6875,4.748603351955307,5.472816872885884e-05,0
574,7,1794,0.6875,4.793756967670011,4.68017688109246e-05,0
575,8,1798,0.6875,4.78309232480534,4.676633174403688e-05,0
576,6,1802,0.6875,4.772475027746948,6.302849769950856e-06,0
577,6,1805,0.6875,4.7645429362880884,4.905114071865043e-05,0
578,8,1808,0.6875,4.756637168141593,1.7662482539953214e-05,0
579,7,1811,0.6875,4.748757592490336,2.6442839099630228e-05,0
580,8,1815,0.6875,4.793388429752066,4.2333001886386476e-05,0
581,8,1818,0.6875,4.84048404840484,4.537354791274315e-05,0
582,6,1821,0.6875,4.832509610104338,5.0753606332229196e-05,0
583,7,1825,0.6875,4.821917808219178,1.3871726132631186e-05,0
584,7,1827,0.6875,4.81663929939792,5.133819522509824e-05,0
585,8,1829,0.6875,4.811372334609076,1.0999817388373789e-05,0
586,7,1832,0.6875,4.8034934497816595,3.880522729946242e-05,0
587,6,1835,0.6875,4.795640326975477,2.1787367370010602e-05,0
588,7,1839,0.6875,4.78520935290919,1.2228899590571798e-05,0
589,8,1842,0.6875,4.7774158523344195,4.683865959754063e-05,0
590,8,1845,0.6875,4.769647696476965,4.276404201649354e-05,0
591,6,1849,0.6875,4.7593293672255275,4.1884066069828496e-05,0
592,7,1851,0.6875,4.7541869259859535,3.2275942599690154e-05,0
593,6,1855,0.6875,4.743935309973046,3.224595551814404e-05,0
594,6,1859,0.6875,4.733727810650888,1.0687876638580186e-05,0
595,8,1863,0.6875,4.777241009125067,7.553376716521012e-06,0
596,8,1866,0.6875,4.769560557341908,3.0092540929381758e-05,0
597,7,1869,0.6875,4.761904761904762,4.299155968199409e-05,0
598,6,1871,0.6875,4.756814537680385,4.5118365171250406e-05,0
599,7,1875,0.6875,4.746666666666666,1.607448872280318e-05,0
600,8,1878,0.6875,4.739084132055378,3.235544364081978e-05,0
601,8,1880,0.6875,4.787234042553192,3.857004134216364e-05,0
602,7,1882,0.6875,4.782146652497343,3.30719518503914e-05,0
603,7,1885,0.6875,4.827586206896552,1.2985494045513152e-05,0
604,7,1889,0.6875,4.817363684489147,2.4548846940400305e-05,0
605,7,1891,0.6875,4.812268640930725,1.4018087801064783e-05,0
606,8,1893,0.6875,4.807184363444268,3.5172272187195005e-05,0
607,8,1896,0.6875,4.799578059071729,1.73335091902992e-05,0
608,8,1899,0.6875,4.79199578725645,2.4417238170151414e-05,0
609,5,1902,0.6875,4.784437434279706,2.7211888874539766e-05,0
610,8,1904,0.6875,4.779411764705882,1.4897918576144454e-05,0
611,7,1908,0.6875,4.821802935010482,2.8302057584200664e-05,0
612,8,1910,0.6875,4.81675392670157,4.356416736757429e-05,0
613,7,1914,0.6875,4.858934169278997,1.795587877839062e-05,0
614,8,1917,0.6875,4.851330203442879,3.6161961712912575e-05,0
615,6,1919,0.6875,4.84627410109432,3.3372797449186924e-05,0
616,6,1922,0.6875,4.838709677419355,3.772273946046622e-05,0
617,6,1925,0.6875,4.8311688311688314,3.01040373591084e-05,0
618,8,1927,0.6875,4.826154644525168,3.9444988462472454e-05,0
619,8,1930,0.6875,4.818652849740933,2.2047412681856774e-05,0
620,7,1934,0.6875,4.808686659772492,3.64594208076619e-05,0
621,7,1936,0.6875,4.803719008264463,5.107215970524775e-05,0
622,7,1940,0.6875,4.7938144329896915,2.3460015019775306e-05,0
623,8,1944,0.6875,4.8353909465020575,4.376826049532972e-05,0
624,8,1947,0.6875,4.879301489470981,1.701947120196978e-05,0
625,7,1949,0.6875,4.874294510005131,1.8330019527545714e-05,0
626,8,1953,0.6875,4.864311315924219,3.7700903579586656e-05,0
627,6,1956,0.6875,4.856850715746421,2.9402769886169943e-05,0
628,8,1960,0.6875,4.846938775510204,1.9585415607669468e-05,0
629,8,1964,0.6875,4.8370672097759675,3.619622548610652e-05,0
630,8,1968,0.6875,4.8272357723577235,1.4684328208377941e-05,0
631,7,1971,0.6875,4.819888381532217,1.1158526314414598e-05,0
632,8,1974,0.6875,4.812563323201621,2.4656183603020576e-05,0
633,8,1978,0.6875,4.802831142568251,3.354872432913596e-05,0
634,8,1981,0.6875,4.846037354871277,4.11453548592556e-05,0
635,8,1985,0.6875,4.8362720403022665,2.3066811132084625e-05,0
636,7,1989,0.6875,4.826546003016592,3.736267903966218e-05,0
637,7,1993,0.6875,4.81685900652283,1.3327505137526535e-05,0
638,8,1995,0.6875,4.8120300751879705,1.3608135108485642e-05,0
639,8,1997,0.6875,4.85728592889334,3.957469983660332e-05,0
640,6,2001,0.6875,4.847576211894053,4.16592454128056e-05,0
641,8,2004,0.6875,4.8902195608782435,2.26008166536324e-05,0
642,8,2008,0.6875,4.8804780876494025,1.313808380060785e-05,0
643,8,2012,0.6875,4.870775347912525,2.956983095673424e-05,0
644,8,2014,0.6875,4.865938430983118,1.1494952835813699e-05,0
645,7,2018,0.6875,4.856293359762141,2.6079099008856685e-05,0
646,6,2021,0.6875,4.898565066798614,3.055546109653362e-05,0
647,8,2023,0.6875,4.893722194760257,4.941293554861017e-05,0
648,7,2027,0.6875,4.884065120868279,3.231815969783849e-05,0
649,8,2030,0.6875,4.876847290640394,2.9408123339725406e-05,0
650,8,2032,0.6875,4.872047244094488,1.5979030430055472e-05,0
651,8,2036,0.6875,4.862475442043222,2.997587968325058e-05,0
652,8,2039,0.6875,4.855321235899951,4.8104055975526994e-05,0
653,8,2041,0.6875,4.850563449289564,1.0962283159554543e-05,0
654,8,2044,0.6875,4.843444227005871,1.3289154589067644e-05,0
655,6,2046,0.6875,4.838709677419355,6.862133236542015e-06,0
656,8,2049,0.6875,4.831625183016105,4.5010102389946386e-05,0
657,7,2053,0.6875,4.822211397954213,2.120288990099686e-05,0
658,8,2057,0.6875,4.81283422459893,1.156367376720117e-05,0
659,6,2060,0.6875,4.805825242718447,3.608642057012995e-05,0
660,6,2063,0.6875,4.798836645661657,1.1566308283617854e-05,0
661,8,2067,0.6875,4.78955007256894,3.2077540249858126e-05,0
662,7,2069,0.6875,4.784920251329145,1.2476937237562213e-05,0
663,8,2073,0.6875,4.775687409551375,4.047417894742042e-05,0
664,8,2076,0.6875,4.76878612716763,2.5442646526301952e-05,0
665,8,2080,0.6875,4.807692307692308,4.151086537135417e-05,0
666,8,2083,0.6875,4.8007681228996635,3.4519294918893945e-05,0
667,7,2086,0.6875,4.793863854266539,1.631020782451138e-05,0
668,8,2088,0.6875,4.789272030651341,2.1384634932630307e-05,0
669,7,2090,0.6875,4.784688995215311,6.198515112506551e-06,0
670,8,2092,0.6875,4.780114722753346,2.1875634593765028e-05,0
671,7,2095,0.6875,4.821002386634845,2.90734149406231e-05,0
672,5,2098,0.6875,4.861773117254528,1.6895419661124675e-05,0
673,8,2102,0.6875,4.8525214081826835,2.5427192121147566e-05,0
674,8,2106,0.6875,4.8907882241215574,2.0526389361093873e-05,0
675,8,2110,0.6875,4.928909952606635,1.6221153115515874e-05,0
676,7,2114,0.6875,4.919583727530748,2.758389435830592e-05,0
677,7,2117,0.6875,4.912612187057156,1.6346652735769555e-05,0
678,7,2120,0.6875,4.905660377358491,1.8451364860681246e-05,0
679,8,2123,0.6875,4.898728214790391,3.2793065526422595e-05,0
680,7,2126,0.6875,4.891815616180621,1.954157768399349e-05,0
681,6,2128,0.6875,4.887218045112782,4.219191237015838e-05,0
682,8,2131,0.6875,4.880337869544815,3.15938049573891e-05,0
683,7,2135,0.6875,4.871194379391101,1.6557345687303267e-05,0
684,8,2139,0.6875,4.862085086489014,1.16338543986996e-05,0
685,7,2143,0.6875,4.85300979934671,7.377216364847055e-06,0
686,6,2147,0.6875,4.843968327899394,2.633852604057863e-05,0
687,8,2150,0.6875,4.837209302325581,1.4406834168956273e-05,0
688,6,2153,0.6875,4.830469112865768,1.985432448007239e-05,0
689,7,2156,0.6875,4.823747680890538,4.391738601769205e-05,0
690,8,2159,0.6875,4.817044928207503,1.9499297970286056e-05,0
691,7,2162,0.6875,4.810360777058279,4.0979546866854916e-05,0
692,8,2164,0.6875,4.852125693160813,7.0423249701656085e-06,0
693,8,2166,0.6875,4.847645429362881,5.763618113513231e-06,0
694,7,2170,0.6875,4.88479262672811,2.7250049693318886e-05,0
695,8,2173,0.6875,4.878048780487805,3.72265302648706e-05,0
696,5,2175,0.6875,4.873563218390804,3.6535494463224416e-05,0
697,7,2179,0.6875,4.864616796695731,3.348847650090673e-05,0
698,7,2183,0.6875,4.855703160787907,1.871355907002386e-05,0
699,6,2186,0.6875,4.84903934126258,1.0809070747612976e-05,0
700,8,2190,0.6875,4.840182648401827,6.814201765395686e-06,0
701,8,2194,0.6875,4.831358249772106,3.547566437947648e-05,0
702,7,2197,0.6875,4.8247610377787895,3.4081603103094884e-05,0
703,8,2201,0.6875,4.81599273057701,3.431690433642336e-05,0
704,8,2204,0.6875,4.809437386569873,1.2630109091935112e-05,0
705,7,2206,0.6875,4.805077062556664,4.761917781968231e-06,0
706,8,2210,0.6875,4.796380090497738,3.471150498604201e-05,0
707,7,2212,0.6875,4.837251356238698,3.1889847174843975e-05,0
708,7,2216,0.6875,4.828519855595668,4.130768522276798e-05,0
709,7,2219,0.6875,4.821991888237945,3.2309166665327323e-05,0
710,7,2221,0.6875,4.8626744709590275,1.976551059922267e-05,0
711,7,2223,0.6875,4.8582995951417,2.8730668059253636e-05,0
712,8,2227,0.6875,4.84957341715312,3.3933915709682264e-05,0
713,8,2230,0.6875,4.887892376681615,2.800734220888033e-05,0
714,8,2234,0.6875,4.879140555058192,2.5431774233512613e-05,0
715,6,2237,0.6875,4.8725972284309345,4.3235694445011134e-05,0
716,8,2241,0.6875,4.863900044622936,3.023441822954308e-05,0
717,6,2244,0.6875,4.857397504456328,2.673608205157802e-05,0
718,6,2247,0.6875,4.895416110369381,4.109920586119279e-05,0
719,6,2249,0.6875,4.891062694530903,4.1319888279833636e-05,0
720,7,2251,0.6875,4.886717014660151,1.3146491959089273e-05,0
721,7,2254,0.6875,4.924578527062999,3.897649087268712e-05,0
722,8,2257,0.6875,4.962339388568897,2.9474420251982512e-05,0
723,7,2260,0.6875,5.0,3.831654806170935e-05,0
724,8,2263,0.6875,4.993371630578878,3.0011234335730573e-05,0
725,7,2267,0.6875,4.9845610939567715,1.569179266591578e-05,0
726,6,2271,0.6875,4.975781594011449,3.657516244989318e-05,0
727,6,2274,0.6875,4.969217238346526,3.155522272240024e-05,0
728,8,2276,0.6875,4.964850615114235,3.34755461356638e-05,0
729,8,2279,0.6875,4.958315050460729,4.187910818882295e-05,0
730,8,2282,0.6875,4.951796669588081,3.876115330401726e-05,0
731,8,2285,0.6875,4.945295404814004,3.733661627990627e-05,0
732,8,2289,0.6875,4.936653560506771,1.6343179587782317e-05,0
733,8,2292,0.6875,4.930191972076789,4.017043999010213e-05,0
734,6,2295,0.6875,4.923747276688453,3.2872422008748204e-05,0
735,7,2298,0.6875,4.917319408181027,2.7019302871317327e-05,0
736,5,2300,0.6875,4.913043478260869,1.1371034682389012e-05,0
737,8,2303,0.6875,4.906643508467217,2.5354271896048165e-05,0
738,8,2306,0.6875,4.900260190806591,2.2709084156872628e-05,0
739,8,2308,0.6875,4.896013864818024,5.461061538535641e-06,0
740,8,2311,0.6875,4.889658156642146,3.3024524970146016e-05,0
741,6,2314,0.6875,4.926534140017287,1.5393648875319852e-05,0
742,7,2318,0.6875,4.918032786885246,2.0908446577291016e-05,0
743,8,2321,0.6875,4.911676001723396,1.7277814228322285e-05,0
744,8,2323,0.6875,4.907447266465777,2.128229871344269e-05,0
745,7,2326,0.6875,4.901117798796217,2.843853889440099e-05,0
746,7,2330,0.6875,4.8927038626609445,4.018208659421209e-05,0
747,8,2333,0.6875,4.88641234462066,3.134238109307271e-05,0
748,7,2336,0.6875,4.88013698630137,9.125168278334784e-06,0
749,8,2340,0.6875,4.871794871794872,3.914891651906031e-05,0
750,8,2343,0.6875,4.865556978233035,3.210408494795513e-05,0
751,7,2346,0.6875,4.901960784313726,2.9639158554119607e-05,0
752,8,2350,0.6875,4.8936170212765955,1.2660871521280867e-05,0
753,7,2354,0.6875,4.885301614273577,4.714391270653268e-06,0
754,7,2358,0.6875,4.877014418999152,3.597804044181486e-05,0
755,7,2360,0.6875,4.872881355932203,3.34689087324944e-05,0
756,8,2362,0.6875,4.868755292125317,1.8388145245246996e-05,0
757,8,2365,0.6875,4.904862579281184,3.183792219936416e-05,0
758,8,2367,0.6875,4.900718208703,9.890399022221059e-06,0
759,8,2369,0.6875,4.896580835795694,3.789634525183644e-05,0
760,7,2371,0.6875,4.934626739772248,3.4209503321924406e-05,0
761,7,2374,0.6875,4.9283909014321825,2.0480241687334283e-05,0
762,7,2376,0.6875,4.924242424242424,9.635935172612366e-06,0
763,7,2379,0.6875,4.960067255149222,3.172380766039682e-05,0
764,7,2381,0.6875,4.955900881982361,8.324468804897522e-06,0
765,8,2385,0.6875,4.947589098532495,2.2706059811325264e-05,0
766,7,2389,0.6875,4.9393051485977395,2.4936681174251292e-05,0
767,7,2391,0.6875,4.93517356754496,2.221856277491661e-05,0
768,6,2395,0.6875,4.926931106471817,1.2533669341231775e-05,0
769,4,2398,0.6875,4.920767306088407,3.9901610927121374e-05,0
770,7,2402,0.6875,4.954204829308909,1.7491692128236386e-05,0
771,7,2405,0.6875,4.9480249480249485,3.654728375854329e-05,0
772,8,2409,0.6875,4.93980904939809,5.704070747956488e-06,0
773,6,2413,0.6875,4.931620389556569,2.1705566191895492e-05,0
774,7,2417,0.6875,4.923458833264378,4.821614913392056e-06,0
775,7,2421,0.6875,4.9153242461792646,1.7543252172529387e-05,0
776,8,2424,0.6875,4.909240924092409,7.645961753585146e-06,0
777,6,2427,0.6875,4.903172641120725,1.3263318310046754e-05,0
778,8,2429,0.6875,4.899135446685879,2.6352363278595568e-05,0
779,7,2432,0.6875,4.893092105263158,1.7280824638599757e-05,0
780,8,2436,0.6875,4.885057471264368,2.1568429151637035e-05,0
781,6,2439,0.6875,4.8790487904879045,2.822618784625731e-05,0
782,7,2441,0.6875,4.875051208521098,4.089284210069799e-05,0
783,8,2445,0.6875,4.867075664621677,1.5754133180059576e-05,0
784,8,2448,0.6875,4.861111111111112,3.358656402017145e-05,0
785,8,2451,0.6875,4.855161158710731,2.967016158236265e-05,0
786,8,2454,0.6875,4.849225753871231,3.117640744962334e-05,0
787,7,2457,0.6875,4.843304843304843,2.4144565678349097e-05,0
788,8,2459,0.6875,4.839365595770639,3.077115671167393e-05,0
789,8,2461,0.6875,4.835432750914262,2.0260252892551754e-05,0
790,8,2463,0.6875,4.831506293138449,4.5661226781516245e-06,0
791,8,2467,0.6875,4.823672476692339,7.267630334666603e-06,0
792,7,2470,0.6875,4.817813765182186,2.991324372291793e-05,0
793,5,2473,0.6875,4.852405984634048,1.5324186686185605e-05,0
794,8,2476,0.6875,4.886914378029079,3.492977823548878e-05,0
795,8,2478,0.6875,4.882970137207425,1.8127870089687875e-05,0
796,7,2481,0.6875,4.877065699314793,2.1814508003285052e-05,0
797,8,2484,0.6875,4.871175523349437,5.356683242163706e-06,0
798,8,2488,0.6875,4.863344051446945,3.634592337166275e-05,0
799,7,2491,0.6875,4.857486953030912,1.9886485516210073e-05,0
800,8,2494,0.6875,4.851643945469126,2.963288561853864e-05,0
801,5,2496,0.6875,4.847756410256411,2.5942576227251034e-05,0
802,8,2499,0.6875,4.881952781112445,8.868565727544367e-06,0
803,7,2502,0.6875,4.876099120703437,2.2269366621662895e-05,0
804,8,2505,0.6875,4.870259481037924,3.723058264162932e-05,0
805,8,2508,0.6875,4.864433811802233,1.1858363052508704e-05,0
806,8,2512,0.6875,4.856687898089172,8.822530415184217e-06,0
807,7,2516,0.6875,4.848966613672496,2.2372808931215034e-05,0
808,7,2519,0.6875,4.843191742755062,3.629086149125042e-05,0
809,8,2521,0.6875,4.839349464498215,2.8195165539172082e-05,0
810,8,2523,0.6875,4.8355132778438366,3.81435563908072e-05,0
811,8,2526,0.6875,4.829770387965162,3.585531361557257e-05,0
812,6,2529,0.6875,4.824041122973507,3.259265178987746e-05,0
813,8,2532,0.6875,4.818325434439179,1.9272358002611857e-05,0
814,8,2536,0.6875,4.8107255520504735,1.0821154787203053e-05,0
815,7,2540,0.6875,4.803149606299213,3.1908051019820374e-05,0
816,8,2543,0.6875,4.797483287455761,3.21319566458827e-05,0
817,8,2545,0.6875,4.833005893909627,1.1086583583981304e-05,0
818,6,2549,0.6875,4.864652805021577,8.245217930347615e-06,0
819,6,2551,0.6875,4.860838886711093,1.1288114797615435e-05,0
820,7,2555,0.6875,4.8532289628180045,4.1920465711754784e-06,0
821,8,2558,0.6875,4.847537138389367,2.131512875826534e-05,0
822,7,2561,0.6875,4.841858648965248,1.696728868824711e-05,0
823,7,2564,0.6875,4.875195007800312,1.0053459684290053e-05,0
824,7,2568,0.6875,4.867601246105919,3.741927477549256e-05,0
825,8,2572,0.6875,4.8600311041990665,2.702172445049799e-05,0
826,6,2575,0.6875,4.893203883495146,2.4146674051490817e-05,0
827,7,2578,0.6875,4.887509697439875,2.8851189362574038e-05,0
828,8,2582,0.6875,4.8799380325329205,2.4887043201903986e-05,0
829,7,2584,0.6875,4.876160990712075,3.6319122266652175e-05,0
830,7,2588,0.6875,4.868624420401855,1.8135564686691204e-05,0
831,8,2591,0.6875,4.8629872636047855,1.9092719990297897e-05,0
832,7,2593,0.6875,4.859236405707675,3.2562735183153814e-05,0
833,6,2597,0.6875,4.8517520215633425,2.2295591497316837e-05,0
834,8,2600,0.6875,4.846153846153846,4.115309323728156e-06,0
835,8,2603,0.6875,4.840568574721475,3.912910138836586e-06,0
836,8,2605,0.6875,4.836852207293666,2.747547414999676e-05,0
837,8,2608,0.6875,4.831288343558282,6.5612616936919396e-06,0
838,7,2612,0.6875,4.823889739663093,2.642676360972799e-05,0
839,6,2615,0.6875,4.818355640535373,5.093673658018735e-06,0
840,8,2618,0.6875,4.81283422459893,3.2747546315527806e-05,0
841,8,2620,0.6875,4.809160305343512,3.693190915423011e-05,0
842,7,2623,0.6875,4.84178421654594,1.978872993224066e-05,0
843,6,2627,0.6875,4.834411876665397,7.193140622959887e-06,0
844,7,2631,0.6875,4.827061953629799,3.439388817850361e-05,0
845,7,2633,0.6875,4.861374857576909,1.6481464225710356e-05,0
846,5,2636,0.6875,4.855842185128983,4.914836095739731e-06,0
847,7,2639,0.6875,4.850322091701402,2.4655812526942244e-05,0
848,7,2642,0.6875,4.8448145344436035,3.400038129109357e-05,0
849,8,2646,0.6875,4.837490551776266,2.5382360852851498e-05,0
