Content,ID
cat_image17.jpg,102
cat_image38.jpg,109
dog_image40.jpg,155
dog_image3.jpg,195
dog_image35.jpg,177
cat_image42.jpg,124
dog_image25.jpg,162
cat_image7.jpg,111
dog_image30.jpg,164
dog_image47.jpg,151
cat_image21.jpg,138
dog_image34.jpg,176
dog_image12.jpg,184
cat_image30.jpg,144
dog_image2.jpg,198
