SimulationID,Router,Closeness,Reach_norm,Degree,Betweenness,CMBA,Average_CMBA
LRU_iter_199,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_200,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_201,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_202,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_203,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_204,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_205,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_206,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_207,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_208,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_209,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_210,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_211,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_212,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_213,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_214,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_215,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_216,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_217,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_218,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_219,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_220,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_221,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_222,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_223,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_224,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_225,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_226,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_227,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_228,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_229,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_230,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_231,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_232,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_233,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_234,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_235,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_236,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_237,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_238,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_239,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_240,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_241,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_242,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_243,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_244,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_245,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_246,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_247,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_248,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_249,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_250,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_251,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_252,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_253,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_254,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_255,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_256,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_257,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_258,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_259,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_260,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_261,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_262,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_263,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_264,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_265,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_266,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_267,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_268,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_269,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_270,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_271,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_272,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_273,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_274,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_275,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_276,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_277,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_278,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_279,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_280,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_281,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_282,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_283,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_284,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_285,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_286,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_287,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_288,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_289,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_290,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_291,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_292,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_293,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_294,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_295,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_296,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_297,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_298,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_299,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_300,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_301,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_302,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_303,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_304,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_305,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_306,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_307,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_308,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_309,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_310,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_311,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_312,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_313,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_314,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_315,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_316,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_317,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_318,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_319,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_320,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_321,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_322,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_323,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_324,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_325,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_326,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_327,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_328,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_329,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_330,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_331,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_332,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_333,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_334,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_335,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_336,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_337,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_338,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_339,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_340,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_341,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_342,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_343,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_344,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_345,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_346,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_347,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_348,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_349,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_350,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_351,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_352,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_353,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_354,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_355,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_356,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_357,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_358,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_359,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_360,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_361,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_362,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_363,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_364,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_365,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_366,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_367,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_368,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_369,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_370,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_371,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_372,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_373,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_374,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_375,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_376,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_377,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_378,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_379,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_380,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_381,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_382,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_383,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_384,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_385,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_386,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_387,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_388,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
LRU_iter_389,Router32,0.1853932584269663,1.0,0.1515151515151515,1.4507575757575757,0.6969164964249235,0.2629977887584597
