Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Ensemble_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
10,FACR,cat_image43.jpg,Router24,0.0,0.24370353733857383,0.06457353574124364,0.0,13.233161837840113,13.233161837840113,0.1897810218978102,0.07692307692307693,0.40923076923076923
10,FACR,cat_image43.jpg,Router27,60.0,0.37344322344322345,0.028120296598480164,10.0,35.2047487100369,35.2047487100369,0.20634920634920634,0.11538461538461539,0.6923076923076923
10,FACR,cat_image43.jpg,PATH_AVERAGE,30.0,0.30857338039089866,0.046346916169861904,5.0,24.21895527393851,24.21895527393851,0.19806511412350827,0.09615384615384616,0.5507692307692308
