Iteration,Policy,Content_Request,Router,Cache_Occupancy,CMBA_Score,Latency,Cache_Hit_Ratio,Ensemble_Score,Net_Performance,Closeness_Centrality,Degree_Centrality,Betweenness_Centrality
3,FIFO,cat_image48.jpg,Router10,0.0,0.14514285714285716,0.054623770371936886,0.0,12.85812707375294,12.85812707375294,0.12380952380952381,0.07692307692307693,0.2123076923076923
3,FIFO,cat_image48.jpg,Router13,0.0,0.1722223117196939,0.033443620469679254,0.0,17.863504440848253,17.863504440848253,0.13612565445026178,0.07692307692307693,0.27076923076923076
3,FIFO,cat_image48.jpg,Router16,0.0,0.19713527851458887,0.04494233628390761,0.0,16.116635385406365,16.116635385406365,0.14942528735632185,0.07692307692307693,0.3230769230769231
3,FIFO,cat_image48.jpg,Router19,0.0,0.21982583454281568,0.0934989799375045,0.0,6.718442059110561,6.718442059110561,0.16352201257861634,0.07692307692307693,0.36923076923076925
3,FIFO,cat_image48.jpg,Router22,0.0,0.24019388830347735,0.06498879839863123,0.0,13.06204659171579,13.06204659171579,0.1780821917808219,0.07692307692307693,0.40923076923076923
3,FIFO,cat_image48.jpg,Router25,0.0,0.2580854700854701,0.0357546513222181,0.0,19.49339049603931,19.49339049603931,0.1925925925925926,0.07692307692307693,0.4430769230769231
3,FIFO,cat_image48.jpg,Router27,20.0,0.37344322344322345,0.05743399458868188,0.0,19.875390083679186,19.875390083679186,0.20634920634920634,0.11538461538461539,0.6923076923076923
3,FIFO,cat_image48.jpg,PATH_AVERAGE,2.857142857142857,0.2294355519645895,0.05495516448179421,0.0,15.141076590078914,15.141076590078914,0.1642723527024778,0.08241758241758243,0.3885714285714286
